公司代號,投資公司名稱,投資公司英文全稱,英文簡稱,境外投資公司名稱,境外子公司名稱,地區別代號,FACILITY_NAME,ICIS_FACILITY_ID,NPDES_ID,資料來源,匹配分數,匹配英文名稱,匹配英文名稱類型,NPDES_VIOLATION_ID,VIOLATION_TYPE_CODE,VIOLATION_CODE,VIOLATION_DESC,SINGLE_EVENT_VIOLATION_DATE,SINGLE_EVENT_END_DATE,SINGLE_EVENT_VIOLATION_COMMENT,SINGLE_EVENT_AGENCY_TYPE_CODE,RNC_DETECTION_CODE,RNC_DETECTION_DESC,RNC_DETECTION_DATE,RNC_RESOLUTION_CODE,RNC_RESOLUTION_DESC,RNC_RESOLUTION_DATE,VIOLATION_TYPE,VIOLATION_TYPE_DESC,COMP_SCHEDULE_EVENT_ID,COMP_SCHEDULE_NMBR,SCHEDULE_EVENT_CODE,SCHEDULE_EVENT_DESC,SCHEDULE_DATE,ACTUAL_DATE,REPORT_RECEIVED_DATE,PERM_SCHEDULE_EVENT_ID,VERSION_NMBR,ACTIVITY_ID,PERM_FEATURE_NMBR,PERMIT_ACTIVITY_ID,LIMIT_SET_DESIGNATOR,MONITORING_LOCATION_CODE,DMR_FORM_VALUE_ID,DMR_VALUE_NMBR,DMR_VALUE_ID,DMR_PARAMETER_ID,NODI_CODE,ADJUSTED_DMR_VALUE_NMBR,LIMIT_VALUE_STANDARD_UNITS,PARAMETER_CODE,PARAMETER_DESC,STANDARD_UNIT_CODE,STANDARD_UNIT_DESC,MONITORING_PERIOD_END_DATE,NMBR_OF_REPORT,EXCEEDENCE_PCT,VALUE_QUALIFIER_CODE,UNIT_CODE,VALUE_RECEIVED_DATE,DAYS_LATE,ADJUSTED_DMR_STANDARD_UNITS,LIMIT_ID,DMR_VALUE_STANDARD_UNITS,VALUE_TYPE_CODE,STATISTICAL_BASE_CODE,STATISTICAL_BASE_MONTHLY_AVG,STATISTICAL_BASE_SHORT_DESC
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3629309371.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2017,B,RE - Manual by EPA/State/Tribal Action,08/28/2017,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,0.064,01114,"Lead, total recoverable",19,mg/L,03/31/2017,1.0,,,,,,,3000363650.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3603518077.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2016,B,RE - Manual by EPA/State/Tribal Action,12/31/2016,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,,50050,"Flow, in conduit or thru treatment plant",03,MGD,11/30/2015,1.0,,,,,,,3000363640.0,,Q2,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3602232788.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2015,B,RE - Manual by EPA/State/Tribal Action,12/31/2016,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,8.5,00400,pH,12,SU,02/28/2015,1.0,,,,,,,3000363660.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3638369151.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2018,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2020,EFF,Effluent Violations,,,,,,,,,4.0,3601265892.0,007,3601265892.0,1,1,,,,,,,,00310,"BOD, 5-day, 20 deg. C",19,mg/L,03/31/2018,1.0,,,,,,,3602913793.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3634204667.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2018,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/29/2020,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,50.0,00530,"Solids, total suspended",19,mg/L,10/31/2017,1.0,,,,,,,3000363659.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3604810250.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2016,B,RE - Manual by EPA/State/Tribal Action,12/31/2016,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,1.53700007,01118,"Chromium, total recoverable",19,mg/L,06/30/2016,1.0,,,,,,,3000363644.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3402569183.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2013,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2015,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,1.53700007,01118,"Chromium, total recoverable",19,mg/L,04/30/2013,1.0,,,,,,,3000363644.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3617704097.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2017,B,RE - Manual by EPA/State/Tribal Action,06/30/2017,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,,00310,"BOD, 5-day, 20 deg. C",19,mg/L,12/31/2016,1.0,,,,,,,3000363633.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3604810707.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2016,B,RE - Manual by EPA/State/Tribal Action,12/31/2016,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,0.064,01114,"Lead, total recoverable",19,mg/L,02/29/2016,1.0,,,,,,,3000363650.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3604810308.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2016,B,RE - Manual by EPA/State/Tribal Action,12/31/2016,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,0.75,01104,"Aluminum, total recoverable",19,mg/L,02/29/2016,1.0,,,,,,,3000363654.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3404087931.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2014,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/29/2016,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,1.53700007,01118,"Chromium, total recoverable",19,mg/L,08/31/2013,1.0,,,,,,,3000363644.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3629309272.0,,D90,"DMR, Limited - Overdue",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,6.0,00400,pH,12,SU,05/31/2017,1.0,,,,,,,3000363660.0,,C1,DC,,DAILY MN
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3617704094.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2017,B,RE - Manual by EPA/State/Tribal Action,06/30/2017,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,,50050,"Flow, in conduit or thru treatment plant",03,MGD,10/31/2016,1.0,,,,,,,3000363640.0,,Q2,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3404087627.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2014,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/29/2016,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,1.0,00665,"Phosphorus, total [as P]",19,mg/L,10/31/2013,1.0,,,,,,,3000363657.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3603518417.0,,D90,"DMR, Limited - Overdue",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,6.0,00400,pH,12,SU,08/31/2015,1.0,,,,,,,3000363660.0,,C1,DC,,DAILY MN
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3603518637.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2016,B,RE - Manual by EPA/State/Tribal Action,12/31/2016,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,001,3000081805.0,1,1,,,,,,,,00530,"Solids, total suspended",19,mg/L,12/31/2015,6.0,,,,,,,3000363639.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3405516571.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2014,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2016,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,001,3000081805.0,1,1,,,,,,,,34030,Benzene,19,mg/L,06/30/2014,6.0,,,,,,,3000363594.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3404087607.0,,D90,"DMR, Limited - Overdue",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,6.0,00400,pH,12,SU,09/30/2013,1.0,,,,,,,3000363660.0,,C1,DC,,DAILY MN
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3600957123.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2015,B,RE - Manual by EPA/State/Tribal Action,12/31/2016,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,15.0,00556,Oil & Grease,19,mg/L,07/31/2014,1.0,,,,,,,3000363658.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3402569049.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2013,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2015,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,1.53700007,01118,"Chromium, total recoverable",19,mg/L,02/28/2013,1.0,,,,,,,3000363644.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3402569165.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2013,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2015,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,0.75,01104,"Aluminum, total recoverable",19,mg/L,02/28/2013,1.0,,,,,,,3000363654.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3402569498.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2013,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2015,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,15.0,00556,Oil & Grease,19,mg/L,05/31/2013,1.0,,,,,,,3000363658.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3602233195.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2015,B,RE - Manual by EPA/State/Tribal Action,12/31/2016,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,50.0,00530,"Solids, total suspended",19,mg/L,02/28/2015,1.0,,,,,,,3000363659.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3404087770.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2014,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/29/2016,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,1.53700007,01118,"Chromium, total recoverable",19,mg/L,09/30/2013,1.0,,,,,,,3000363644.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3402569145.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2013,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2015,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,0.064,01114,"Lead, total recoverable",19,mg/L,01/31/2013,1.0,,,,,,,3000363650.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3604810566.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2016,B,RE - Manual by EPA/State/Tribal Action,12/31/2016,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,50.0,00530,"Solids, total suspended",19,mg/L,02/29/2016,1.0,,,,,,,3000363659.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3604810510.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2016,B,RE - Manual by EPA/State/Tribal Action,12/31/2016,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,15.0,00556,Oil & Grease,19,mg/L,06/30/2016,1.0,,,,,,,3000363658.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3602232844.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2015,B,RE - Manual by EPA/State/Tribal Action,12/31/2016,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,0.75,01104,"Aluminum, total recoverable",19,mg/L,03/31/2015,1.0,,,,,,,3000363654.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3629309469.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2017,B,RE - Manual by EPA/State/Tribal Action,08/28/2017,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,15.0,00556,Oil & Grease,19,mg/L,03/31/2017,1.0,,,,,,,3000363658.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3405517111.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2014,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2016,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,50.0,00530,"Solids, total suspended",19,mg/L,04/30/2014,1.0,,,,,,,3000363659.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3603518027.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2016,B,RE - Manual by EPA/State/Tribal Action,12/31/2016,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,0.064,01114,"Lead, total recoverable",19,mg/L,08/31/2015,1.0,,,,,,,3000363650.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3600957424.0,,D90,"DMR, Limited - Overdue",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,6.0,00400,pH,12,SU,08/31/2014,1.0,,,,,,,3000363660.0,,C1,DC,,DAILY MN
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3604810206.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2016,B,RE - Manual by EPA/State/Tribal Action,12/31/2016,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,0.75,01104,"Aluminum, total recoverable",19,mg/L,03/31/2016,1.0,,,,,,,3000363654.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3405516308.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2014,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2016,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,1.53700007,01118,"Chromium, total recoverable",19,mg/L,05/31/2014,1.0,,,,,,,3000363644.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3617704143.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2017,B,RE - Manual by EPA/State/Tribal Action,06/30/2017,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,1.0,00665,"Phosphorus, total [as P]",19,mg/L,08/31/2016,1.0,,,,,,,3000363657.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3617704139.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2017,B,RE - Manual by EPA/State/Tribal Action,06/30/2017,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,001,3000081805.0,1,1,,,,,,,,00530,"Solids, total suspended",19,mg/L,12/31/2016,6.0,,,,,,,3000363639.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3617704115.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2017,B,RE - Manual by EPA/State/Tribal Action,06/30/2017,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,001,3000081805.0,1,1,,,,,,,,01114,"Lead, total recoverable",19,mg/L,12/31/2016,6.0,,,,,,,3000363606.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3602233011.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2015,B,RE - Manual by EPA/State/Tribal Action,12/31/2016,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,15.0,00556,Oil & Grease,19,mg/L,01/31/2015,1.0,,,,,,,3000363658.0,,C3,DD,N,DAILY MX
2607,長榮國際儲運股份有限公司,EVERGREEN INTERNATIONAL STORAGE & TRANSPORT,EITC,,,211--美國,"EVERGREEN TRANSPORT, LLC",1600003204,ALG140006,MOPS英文名稱匹配,95,EVERGREEN STORAGE TRANSPORT,英文全稱,3603518596.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2016,B,RE - Manual by EPA/State/Tribal Action,12/31/2016,EFF,Effluent Violations,,,,,,,,,3.0,3000081805.0,007,3000081805.0,1,1,,,,,,,1.0,00665,"Phosphorus, total [as P]",19,mg/L,12/31/2015,1.0,,,,,,,3000363657.0,,C3,DD,N,DAILY MX
